sourceid,dstid,month,mean_travel_time,standard_deviation_travel_time,geometric_mean_travel_time,geometric_standard_deviation_travel_time
197,99,06,3645.7,1534.92,3330.7,1.55
102,66,06,1497.77,601.92,1401.64,1.43
19,26,05,2123.03,662.0,2042.7,1.31
41,198,04,2349.37,641.88,2272.99,1.29
13,86,05,1850.11,720.25,1724.75,1.45
193,97,04,2142.86,550.61,2072.78,1.3
6,156,05,3474.08,1205.21,3276.79,1.41
196,67,04,518.29,326.18,446.4,1.68
104,46,06,1777.4,666.92,1673.7,1.42
9,126,05,3888.67,1286.82,3684.28,1.39
194,87,04,2644.51,950.59,2463.17,1.48
49,176,04,3241.42,1042.94,3073.98,1.4
48,186,04,907.58,282.09,875.5,1.29
47,196,04,1879.27,584.55,1797.14,1.35
107,16,06,1730.34,732.94,1615.5,1.43
198,7,04,4994.75,1313.92,4816.9,1.32
16,56,05,916.25,489.17,783.19,1.88
165,175,04,2625.65,1152.34,2407.96,1.51
166,165,04,515.05,524.18,256.21,3.95
195,77,04,1466.01,450.22,1400.82,1.36
164,185,04,1108.48,441.35,1035.31,1.44
17,46,05,1145.65,351.18,1094.94,1.36
168,145,04,5374.41,2058.63,4980.65,1.49
197,57,04,3215.5,1085.38,3033.78,1.42
169,135,04,4024.08,1557.96,3716.55,1.51
4,176,05,2931.1,1109.63,2762.64,1.4
167,155,04,3581.26,1221.75,3379.5,1.41
51,154,05,2532.45,833.74,2398.9,1.4
54,124,05,2130.75,894.04,1956.58,1.52
53,134,05,2340.27,834.72,2209.18,1.4
51,4,05,2693.2,659.78,2619.84,1.26
163,195,04,3989.76,1116.91,3849.26,1.3
55,114,05,2015.71,798.27,1870.91,1.47
37,84,05,3320.94,882.69,3206.38,1.31
52,144,05,2973.93,948.14,2847.67,1.34
105,36,06,2152.53,903.83,2006.99,1.44
50,164,05,2988.68,868.29,2872.82,1.33
198,47,04,3059.35,927.8,2940.8,1.31
98,6,04,3978.0,910.13,3873.5,1.26
18,36,05,1823.47,516.68,1759.96,1.3
114,118,05,869.8,364.53,814.69,1.41
27,159,05,2829.15,748.84,2736.12,1.3
30,5,05,3298.8,841.87,3197.54,1.28
15,95,05,2259.03,865.57,2107.45,1.46
28,149,05,2365.46,690.74,2282.61,1.3
8,165,05,1293.38,707.45,1170.34,1.53
112,138,05,2419.02,778.83,2303.18,1.37
24,189,05,3841.71,1097.99,3671.37,1.37
9,155,05,2857.38,1017.96,2686.09,1.43
115,108,05,1129.56,397.05,1068.36,1.4
25,179,05,4649.64,1216.23,4473.37,1.34
16,85,05,2124.03,740.87,2002.77,1.41
12,96,05,2930.86,957.64,2797.77,1.35
162,133,05,1447.88,479.44,1375.37,1.38
160,153,05,2097.17,764.35,1956.25,1.47
7,175,05,3066.16,1286.07,2840.23,1.47
163,123,05,2046.52,648.42,1957.74,1.34
161,143,05,1550.79,483.72,1482.12,1.35
29,139,05,2388.17,731.8,2292.56,1.32
17,75,05,3629.62,846.64,3523.5,1.28
164,113,05,2410.47,636.44,2330.88,1.3
113,128,05,817.7,407.38,748.7,1.49
26,169,05,4662.09,1162.89,4514.91,1.29
6,185,05,5852.9,1454.25,5683.51,1.27
165,103,05,4424.06,1504.26,4168.33,1.42
5,195,05,1061.54,657.77,968.04,1.49
2,196,05,2061.01,591.05,1985.98,1.31
111,148,05,2018.95,570.45,1940.75,1.33
19,55,05,3363.48,1128.89,3187.26,1.39
182,169,06,4104.34,1612.46,3777.08,1.53
180,189,06,1995.03,626.83,1905.66,1.36
185,139,06,2932.21,937.43,2795.24,1.37
15,66,05,1485.98,607.35,1372.53,1.5
184,149,06,1471.42,555.15,1378.48,1.46
183,159,06,1557.22,658.54,1455.87,1.43
110,158,05,3160.39,866.67,3057.69,1.29
106,172,06,3721.58,1344.39,3485.22,1.45
105,182,06,4066.49,1532.98,3815.11,1.43
110,107,05,1350.21,340.84,1307.86,1.29
109,142,06,1971.82,715.15,1867.8,1.38
7,146,05,3816.06,1346.33,3578.84,1.44
119,136,04,1152.6,393.44,1099.67,1.35
113,196,04,2890.39,759.11,2799.4,1.28
118,146,04,989.88,361.66,936.52,1.38
181,179,06,1460.4,801.55,1320.24,1.54
117,156,04,3351.66,996.21,3219.61,1.32
108,152,06,2836.54,1033.69,2680.47,1.39
116,166,04,4516.02,1029.24,4389.19,1.28
186,129,06,3057.72,1662.44,2682.63,1.66
114,186,04,2547.77,869.79,2415.06,1.38
5,166,05,2174.77,765.85,2052.1,1.41
61,132,06,2859.65,1025.68,2686.68,1.43
115,176,04,3905.53,823.42,3818.17,1.24
188,109,06,2064.58,1006.14,1905.05,1.47
64,102,06,2231.66,1019.11,2058.34,1.48
104,192,06,3225.69,1150.04,3045.57,1.4
107,162,06,2643.43,713.42,2543.69,1.33
8,136,05,3101.82,1117.86,2906.05,1.45
117,8,06,4087.35,1454.49,3847.47,1.42
180,109,06,2855.41,923.43,2715.22,1.38
160,29,05,3557.42,1113.07,3385.77,1.38
161,19,05,3183.19,880.47,3064.37,1.32
87,4,06,2322.19,1422.59,2039.99,1.62
3,186,05,383.58,326.56,246.49,3.24
140,112,06,2260.55,980.81,2084.95,1.49
141,102,06,1277.61,571.41,1195.41,1.41
14,76,05,946.93,500.51,857.94,1.52
66,151,06,2903.16,1205.31,2679.84,1.5
64,171,06,3155.79,1101.24,2972.72,1.42
67,141,06,3261.9,1250.8,3023.77,1.49
68,131,06,2766.88,1226.33,2525.77,1.54
65,161,06,2998.34,1172.19,2755.12,1.54
93,2,05,3442.54,1267.59,3238.28,1.41
79,82,05,699.78,443.68,597.65,1.73
78,92,05,1648.97,616.22,1541.63,1.45
69,121,06,3290.05,1223.25,3075.2,1.45
58,194,06,2646.32,1214.92,2373.27,1.61
59,184,06,4038.07,1699.23,3707.06,1.52
34,108,05,1999.71,757.06,1892.15,1.38
33,118,05,1696.16,550.18,1631.12,1.3
143,184,06,1711.02,629.25,1608.04,1.43
147,144,06,286.36,408.41,142.72,3.96
145,164,06,1097.08,494.23,1018.39,1.46
30,148,05,3557.35,954.53,3439.6,1.29
149,124,06,1720.48,884.09,1563.53,1.52
69,194,06,3559.03,1455.06,3284.38,1.5
146,154,06,1824.1,610.85,1729.86,1.39
144,174,06,1985.23,755.02,1861.39,1.44
142,194,06,2353.93,751.06,2237.55,1.39
30,17,06,1186.96,570.39,1098.35,1.46
148,134,06,1339.95,654.17,1227.35,1.51
189,96,04,1773.62,707.87,1634.7,1.51
13,25,06,2204.06,940.88,2042.58,1.47
12,35,06,1816.61,1119.84,1605.93,1.6
10,55,06,2902.14,1502.82,2584.02,1.61
11,45,06,850.73,640.96,676.87,2.04
14,15,06,460.74,373.17,370.9,1.96
3,125,06,3509.34,1277.16,3274.48,1.47
4,115,06,3967.55,1181.49,3794.96,1.35
2,135,06,3691.61,1153.55,3516.95,1.38
38,8,04,3953.29,972.94,3835.85,1.28
5,105,06,3921.71,1646.59,3603.84,1.51
1,145,06,4671.1,1689.13,4402.69,1.4
61,66,06,1428.03,718.64,1313.81,1.48
62,56,06,503.95,462.55,420.07,1.78
66,16,06,1588.6,824.78,1424.0,1.59
198,90,04,3618.99,905.37,3504.05,1.29
60,76,06,1447.36,760.76,1320.99,1.49
65,26,06,1983.23,916.48,1796.62,1.55
21,101,04,2317.73,569.22,2252.55,1.27
20,111,04,1772.17,595.62,1686.06,1.36
1,26,04,2241.22,622.9,2172.34,1.27
2,16,04,1279.16,456.84,1202.59,1.43
86,108,04,1719.89,646.27,1625.97,1.39
84,128,04,1394.46,590.96,1288.3,1.48
82,148,04,1659.28,656.04,1538.43,1.48
19,113,04,1818.49,568.89,1734.91,1.36
16,143,04,3292.75,1075.4,3115.94,1.41
83,138,04,1949.88,598.69,1857.39,1.37
15,153,04,3349.46,1176.77,3121.41,1.5
14,163,04,3541.07,953.97,3404.35,1.34
18,123,04,1293.36,444.81,1229.11,1.37
81,158,04,1560.21,672.43,1424.6,1.54
13,173,04,3453.12,1275.51,3226.56,1.45
142,2,04,3703.31,1333.09,3541.99,1.32
128,82,04,906.63,388.59,835.3,1.49
160,44,06,4194.66,1598.32,3869.69,1.52
161,34,06,4030.34,1562.13,3736.91,1.49
11,193,04,3900.87,1101.96,3745.98,1.33
162,24,06,4060.41,1660.16,3741.37,1.54
80,168,04,2307.09,719.16,2192.86,1.38
163,14,06,3770.23,1185.94,3601.21,1.35
17,133,04,3301.84,954.49,3177.0,1.32
155,82,06,1360.8,711.69,1188.95,1.71
154,92,06,989.83,524.91,898.38,1.53
4,10,04,1337.05,553.28,1244.14,1.45
2,30,04,1102.44,453.94,1031.94,1.43
35,188,04,1186.65,525.36,1100.02,1.46
39,148,04,1911.06,484.61,1853.27,1.28
1,40,04,2622.3,662.42,2547.98,1.27
156,72,06,2869.9,1052.05,2694.22,1.43
38,158,04,3339.63,883.8,3229.05,1.3
34,198,04,1929.36,832.65,1829.61,1.35
85,118,04,2746.64,1210.01,2529.49,1.49
49,12,05,1785.69,652.0,1679.92,1.42
42,82,05,2005.21,580.69,1923.52,1.34
196,16,04,838.79,382.55,770.33,1.49
47,32,05,1471.97,571.24,1369.24,1.47
193,46,04,3781.39,1238.42,3573.64,1.41
45,52,05,398.89,298.67,300.66,2.41
190,76,04,2685.72,940.78,2524.47,1.43
48,22,05,1318.42,561.21,1224.66,1.46
195,26,04,2881.8,746.56,2791.95,1.28
41,92,05,3095.08,907.87,2957.15,1.36
191,66,04,3339.57,1062.75,3181.2,1.37
158,52,06,3295.07,1382.08,3007.97,1.55
46,42,05,1259.81,452.71,1180.73,1.44
191,27,05,1593.34,485.72,1533.61,1.31
192,17,05,4527.83,1208.16,4383.68,1.28
44,62,05,1933.21,573.03,1850.46,1.35
157,62,06,3135.3,1246.67,2883.71,1.52
159,42,06,3430.45,967.61,3300.28,1.32
109,47,06,783.64,470.86,702.81,1.56
105,87,06,2090.28,837.72,1952.48,1.44
104,97,06,1279.92,500.78,1192.46,1.46
106,77,06,2831.37,1217.32,2592.68,1.52
108,57,06,2018.37,766.91,1900.77,1.41
69,196,04,212.99,234.21,143.61,2.45
32,2,04,1815.13,503.95,1753.95,1.29
7,192,04,4380.97,1694.21,4094.66,1.44
18,82,04,2483.83,651.97,2402.72,1.29
8,182,04,2983.49,1098.78,2818.23,1.39
17,92,04,3545.14,904.59,3428.05,1.3
50,97,04,1344.42,494.13,1269.26,1.4
54,57,04,342.14,243.74,266.67,2.24
53,67,04,700.72,404.22,614.16,1.64
58,17,04,1218.32,510.05,1138.32,1.43
55,47,04,857.19,406.57,783.83,1.51
9,172,04,2275.89,969.64,2098.45,1.49
52,77,04,2342.77,750.35,2234.4,1.36
51,87,04,1426.53,425.91,1369.81,1.32
57,27,04,1692.75,648.59,1584.67,1.43
30,30,05,473.14,523.87,294.54,2.62
31,20,05,1399.27,726.07,1244.07,1.62
114,85,06,2520.35,931.88,2360.28,1.44
118,45,06,2345.47,1170.58,2129.78,1.55
117,55,06,3024.7,1539.55,2727.16,1.56
113,95,06,2482.54,1073.75,2263.67,1.54
58,2,04,1233.61,417.87,1175.85,1.35
102,114,06,821.02,544.34,731.37,1.57
139,131,05,960.7,481.73,861.09,1.61
133,191,05,1223.23,457.08,1146.78,1.43
136,161,05,1633.36,532.35,1557.91,1.36
115,75,06,3369.44,1148.33,3173.0,1.43
138,141,05,899.65,357.58,844.85,1.42
103,104,06,294.0,329.21,205.39,2.51
157,40,06,3429.33,1354.48,3150.5,1.54
135,171,05,2261.01,802.51,2118.64,1.45
119,35,06,2083.68,997.31,1923.69,1.46
101,124,06,1156.97,705.21,1010.74,1.67
152,90,06,3632.68,1168.72,3428.18,1.48
134,181,05,1619.31,591.45,1520.71,1.43
154,70,06,2606.52,1122.01,2356.86,1.6
100,134,06,1065.84,614.46,922.27,1.72
137,151,05,1002.27,397.96,936.46,1.44
153,80,06,3616.17,1095.24,3453.1,1.36
54,6,04,2514.97,869.55,2362.81,1.44
39,96,04,2564.75,996.75,2372.6,1.55
192,12,04,4531.59,1119.23,4385.15,1.3
191,22,04,2514.48,819.91,2407.38,1.33
129,49,06,1398.91,573.54,1315.5,1.4
125,89,06,1550.93,662.13,1431.29,1.49
156,50,06,3355.03,1182.75,3150.27,1.44
124,99,06,1532.49,627.43,1432.63,1.43
128,59,06,1999.47,960.7,1859.76,1.43
126,79,06,2688.89,1111.09,2485.9,1.49
32,46,04,1730.6,473.23,1667.72,1.32
34,26,04,607.17,455.01,418.37,2.84
35,16,04,1882.72,752.54,1788.36,1.35
30,66,04,2583.01,726.3,2476.38,1.35
33,36,04,964.95,469.14,880.32,1.51
158,30,06,4102.71,1862.16,3741.95,1.53
77,136,05,2952.27,1078.89,2759.64,1.45
74,166,05,1865.99,835.56,1700.41,1.54
71,196,05,373.79,354.28,242.58,2.89
78,126,05,2717.14,1060.91,2532.39,1.45
112,82,05,1657.44,544.71,1577.65,1.37
118,22,05,1756.4,541.26,1687.42,1.32
75,156,05,692.42,455.4,568.58,1.87
115,52,05,2590.84,771.89,2493.11,1.31
71,7,06,1354.19,820.4,1198.56,1.61
155,60,06,2766.09,1047.82,2548.52,1.54
116,42,05,1653.43,500.24,1577.31,1.37
97,181,05,1867.37,594.25,1775.15,1.38
96,191,05,1577.35,621.59,1467.85,1.46
117,32,05,1800.14,551.68,1733.41,1.3
98,171,05,3242.53,931.14,3105.93,1.35
72,186,05,1968.8,835.15,1823.45,1.47
114,62,05,2436.7,655.85,2342.25,1.34
99,161,05,2979.64,971.47,2830.85,1.38
57,87,06,1116.37,548.7,1025.89,1.48
73,176,05,3191.74,860.07,3081.18,1.31
59,67,06,1113.66,813.73,965.25,1.65
51,8,05,2930.03,798.48,2824.56,1.31
36,98,05,2025.85,494.23,1964.65,1.29
96,93,06,2035.8,878.49,1868.8,1.52
39,68,05,2477.21,784.59,2369.98,1.34
58,77,06,2204.23,879.68,2056.44,1.45
97,83,06,1865.59,957.29,1695.9,1.51
37,88,05,2411.23,746.7,2306.25,1.35
169,191,06,4703.64,2104.58,4265.78,1.56
76,146,05,3367.72,1231.93,3155.7,1.44
98,73,06,2084.54,620.7,2000.53,1.33
159,20,06,3732.59,1292.96,3519.5,1.41
56,97,06,2955.09,921.29,2769.63,1.52
159,196,06,4418.08,1586.6,4139.79,1.44
86,16,04,1527.18,643.37,1404.88,1.51
81,66,04,1533.86,543.39,1444.87,1.42
82,56,04,1589.61,655.4,1471.39,1.48
80,76,04,520.53,289.75,455.09,1.7
85,26,04,2118.83,799.6,1980.98,1.45
83,46,04,1297.41,604.74,1183.2,1.53
153,29,05,1478.3,490.09,1408.55,1.36
152,39,05,2292.95,643.55,2212.15,1.31
150,59,05,2588.03,838.42,2467.09,1.36
151,49,05,2699.6,712.44,2607.09,1.31
49,154,04,2242.21,724.67,2119.2,1.42
47,174,04,3684.71,1105.72,3512.61,1.37
154,19,05,3167.09,1141.41,2993.86,1.4
48,164,04,2470.15,852.39,2318.63,1.44
45,194,04,2524.97,886.4,2364.05,1.46
46,184,04,4159.48,1236.26,3963.53,1.38
58,197,05,2907.15,942.59,2768.72,1.37
59,187,05,2486.05,751.19,2383.92,1.33
90,4,06,1719.89,871.92,1547.04,1.58
77,74,06,1423.14,811.83,1246.72,1.67
75,94,06,1511.02,939.81,1256.72,1.86
76,84,06,1390.12,641.23,1270.65,1.52
196,195,04,442.08,295.03,358.56,2.06
198,175,04,2121.21,682.6,2016.33,1.38
197,185,04,3879.04,1533.18,3612.81,1.45
78,64,06,1418.13,651.57,1297.42,1.52
79,54,06,1739.23,844.93,1593.74,1.5
182,181,04,1887.79,654.4,1806.05,1.34
184,161,04,1335.33,419.08,1275.88,1.35
181,191,04,832.71,381.13,756.85,1.55
185,151,04,1216.56,434.34,1149.42,1.4
183,171,04,2403.92,701.26,2308.99,1.33
188,121,04,1204.65,467.57,1137.89,1.38
187,131,04,3354.63,1100.99,3174.87,1.4
145,166,04,3445.98,901.84,3330.07,1.3
148,136,04,747.85,327.16,693.16,1.46
170,128,06,3662.36,1714.51,3282.9,1.61
149,126,04,1399.36,611.53,1295.45,1.47
171,118,06,3513.04,1427.94,3225.1,1.53
146,156,04,2517.98,598.43,2449.22,1.27
172,108,06,3512.93,1275.74,3268.71,1.48
189,111,04,3091.15,1120.4,2917.26,1.41
143,186,04,2602.01,943.48,2438.08,1.44
38,109,06,1085.68,696.41,938.49,1.71
189,179,06,1055.35,577.95,934.81,1.63
188,189,06,3111.54,1098.91,2924.05,1.43
144,176,04,2918.25,885.04,2785.59,1.36
34,149,06,3313.98,1041.15,3165.58,1.35
186,141,04,2940.82,992.18,2770.4,1.42
142,196,04,3994.43,1096.46,3860.07,1.29
37,119,06,1600.57,696.21,1488.71,1.44
147,146,04,653.2,354.19,567.49,1.73
33,159,06,3487.92,1196.74,3306.42,1.38
89,78,05,1271.14,579.95,1155.97,1.55
88,88,05,382.16,593.44,193.41,3.04
68,188,04,2957.6,832.21,2848.25,1.31
69,178,04,3225.78,1077.6,3071.0,1.36
67,198,04,3496.32,825.71,3401.39,1.27
68,195,04,1067.85,483.39,989.49,1.45
30,189,06,4660.84,1690.86,4357.8,1.46
84,155,06,1915.17,752.62,1768.25,1.51
36,129,06,2744.45,1115.03,2511.5,1.55
30,49,05,2056.88,581.36,1978.3,1.32
33,19,05,1941.41,836.24,1828.78,1.37
82,175,06,2213.15,1077.15,1974.19,1.62
31,39,05,1461.27,592.14,1372.06,1.41
32,169,06,5149.04,1829.62,4835.67,1.43
32,29,05,1812.23,598.85,1730.15,1.35
83,165,06,3300.47,1154.78,3106.92,1.42
35,139,06,4052.33,1857.37,3724.6,1.5
58,189,04,2322.73,852.23,2163.39,1.47
59,179,04,3438.78,1054.06,3284.31,1.36
80,195,06,1721.59,824.67,1567.21,1.54
130,10,06,2656.88,1116.82,2433.95,1.53
22,177,06,4829.38,1846.82,4482.33,1.49
28,117,06,607.11,482.5,543.42,1.49
26,137,06,2757.35,1050.37,2582.08,1.44
39,155,04,3617.43,1075.95,3480.71,1.32
37,175,04,3659.27,963.13,3522.21,1.33
23,167,06,5344.81,1847.44,5022.99,1.44
24,157,06,3941.59,1237.51,3733.0,1.41
21,187,06,4777.5,1479.73,4548.92,1.37
89,105,06,1929.75,887.7,1753.69,1.56
39,145,05,1648.03,521.67,1581.17,1.32
38,155,05,3339.63,953.37,3225.9,1.29
35,185,05,3013.0,856.32,2902.55,1.31
12,16,05,929.49,465.37,852.78,1.49
11,26,05,974.59,462.69,888.16,1.53
25,147,06,2724.83,963.21,2574.51,1.4
3,106,05,2931.1,765.45,2829.11,1.31
163,45,04,2419.23,841.23,2267.82,1.45
162,55,04,2484.63,954.04,2292.09,1.52
160,75,04,1369.03,544.92,1269.99,1.48
109,184,04,3553.99,1055.6,3400.35,1.35
108,194,04,2699.35,836.47,2571.84,1.37
166,15,04,2725.08,1015.57,2558.16,1.42
1,126,05,3668.81,915.73,3564.89,1.27
165,25,04,4181.56,1328.15,3986.27,1.36
164,35,04,3044.54,921.5,2936.99,1.3
85,145,06,2788.28,1174.37,2555.39,1.53
161,65,04,3230.35,1059.94,3032.45,1.45
54,87,05,1035.88,454.21,963.81,1.46
58,47,05,613.82,315.61,553.84,1.55
56,67,05,467.55,298.11,381.91,2.0
55,77,05,2193.0,759.56,2081.02,1.38
53,97,05,2410.34,833.11,2279.51,1.39
29,107,06,2156.33,1051.79,2010.89,1.41
86,135,06,1597.05,833.41,1422.66,1.62
57,57,05,478.15,464.7,290.69,2.91
84,4,05,1918.6,697.45,1814.86,1.39
20,197,06,4579.26,1714.92,4291.28,1.43
118,165,05,4054.65,1247.41,3851.84,1.39
117,175,05,2692.33,749.18,2585.44,1.34
119,155,05,2489.85,833.93,2356.34,1.4
111,114,04,151.92,148.42,105.31,2.48
110,124,04,1179.41,424.52,1113.26,1.4
116,185,05,2420.89,780.62,2303.88,1.37
112,104,04,221.16,194.33,153.09,2.66
88,115,06,2144.97,1060.8,1951.34,1.53
69,94,05,2309.12,732.73,2201.55,1.36
160,58,05,2872.1,1253.41,2592.76,1.6
162,38,05,2781.83,773.97,2667.98,1.34
161,48,05,2533.08,1076.59,2302.7,1.57
164,18,05,2557.43,728.45,2451.35,1.35
174,28,05,3012.99,845.72,2912.23,1.29
170,68,05,1809.67,816.78,1660.99,1.5
163,28,05,2993.76,1010.07,2848.13,1.36
20,27,04,1425.78,535.21,1335.65,1.44
187,169,05,2158.92,684.5,2071.74,1.32
21,17,04,3469.83,1303.21,3320.76,1.31
171,58,05,3235.3,1364.22,2941.54,1.57
186,179,05,3805.99,1568.26,3505.67,1.5
88,5,06,3041.97,1344.21,2788.98,1.51
172,48,05,2623.49,1152.02,2366.48,1.6
189,149,05,760.0,324.81,704.98,1.47
175,18,05,3220.13,892.4,3105.06,1.31
185,189,05,1993.81,596.6,1920.19,1.31
173,38,05,2667.91,796.34,2551.04,1.36
188,159,05,2604.4,692.98,2508.99,1.32
20,14,06,2968.17,1291.43,2739.92,1.48
35,50,06,1718.47,1198.51,1509.4,1.64
38,20,06,1433.77,1075.37,1206.74,1.72
36,40,06,1771.75,1389.75,1504.46,1.68
37,30,06,2516.47,1707.03,2137.77,1.72
31,90,06,4468.03,1172.98,4321.25,1.3
80,15,05,1915.48,703.29,1809.69,1.39
32,80,06,4145.53,1246.57,3958.22,1.36
39,10,06,4552.22,1722.76,4238.15,1.47
87,125,06,1852.94,811.23,1688.27,1.56
111,20,06,1791.38,1125.74,1556.18,1.66
112,10,06,3576.91,1411.94,3322.4,1.47
110,30,06,2470.73,1297.68,2141.85,1.95
81,185,06,4577.58,1686.36,4274.18,1.46
39,50,06,999.54,712.24,881.29,1.58
35,90,06,4590.79,1854.94,4237.67,1.52
49,115,05,1756.64,507.22,1687.22,1.33
47,135,05,2293.8,799.81,2159.95,1.42
45,155,05,1959.74,782.14,1803.13,1.52
48,125,05,1953.39,675.03,1829.75,1.46
46,145,05,3268.58,772.15,3184.46,1.25
170,126,04,4223.02,1585.84,3931.67,1.47
44,165,05,4181.84,973.92,4061.93,1.28
171,116,04,4417.44,1495.53,4166.03,1.42
172,106,04,3194.21,937.57,3045.59,1.38
60,138,05,2582.52,932.49,2397.99,1.5
62,118,05,2823.35,718.65,2738.02,1.28
61,128,05,2404.84,713.7,2302.39,1.35
64,10,06,1913.79,899.14,1760.54,1.48
41,195,05,3150.57,810.62,3049.17,1.29
91,129,05,2000.11,1114.63,1710.24,1.77
90,139,05,1501.1,687.28,1361.53,1.56
93,109,05,2602.77,812.51,2470.39,1.4
43,175,05,3791.63,907.09,3675.36,1.29
60,50,06,2330.62,825.83,2187.57,1.43
92,119,05,2346.0,993.18,2149.61,1.52
61,40,06,1929.05,644.89,1823.98,1.4
42,185,05,2956.23,949.67,2829.02,1.33
145,163,05,1260.92,440.8,1200.56,1.36
144,173,05,1323.76,463.94,1244.76,1.43
62,30,06,2501.63,807.63,2378.48,1.38
146,153,05,426.4,349.51,309.13,2.39
147,143,05,1134.03,479.29,1065.72,1.4
44,136,05,2273.79,472.84,2225.13,1.23
41,166,05,4142.45,1177.64,3978.11,1.33
142,193,05,1628.91,463.54,1568.9,1.31
47,106,05,1036.11,428.38,959.17,1.48
195,125,04,4059.33,1194.51,3879.91,1.36
45,126,05,2261.93,868.36,2107.77,1.46
148,133,05,1222.16,418.63,1161.18,1.37
191,165,04,4165.3,1028.17,4032.39,1.3
43,146,05,2258.97,597.93,2183.14,1.3
99,90,04,2184.79,626.53,2095.06,1.34
149,123,05,1754.51,599.84,1667.16,1.37
40,176,05,4330.11,1327.9,4119.06,1.38
194,135,04,1871.6,724.78,1729.41,1.51
143,183,05,2114.56,648.81,2025.03,1.34
46,116,05,2451.63,656.86,2365.98,1.31
192,155,04,2540.55,672.78,2463.75,1.28
42,156,05,3399.54,981.47,3259.79,1.34
47,136,06,2556.93,765.08,2452.07,1.34
42,186,06,2616.64,1239.93,2388.85,1.52
45,156,06,2416.45,997.04,2212.9,1.54
41,196,06,2573.39,798.05,2458.19,1.36
197,105,04,3934.85,1468.09,3656.17,1.48
48,126,06,2614.76,1328.22,2343.02,1.6
49,116,06,2305.85,1130.77,2099.57,1.57
193,145,04,1450.25,525.25,1361.98,1.44
46,146,06,3573.24,1073.49,3412.04,1.36
190,175,04,451.83,265.13,399.31,1.61
43,176,06,4750.79,1460.31,4511.7,1.4
44,166,06,4928.32,1660.38,4665.97,1.4
48,179,04,3075.71,1041.65,2895.86,1.43
47,189,04,2927.76,950.06,2771.54,1.4
49,169,04,4129.1,1128.8,3968.94,1.34
167,90,06,2933.96,1104.97,2733.11,1.47
146,3,05,3648.3,1125.07,3512.75,1.3
168,80,06,3227.0,1152.42,3024.58,1.45
124,2,04,3146.08,731.13,3052.41,1.29
109,92,04,2929.61,904.19,2783.92,1.39
169,70,06,3714.72,1254.49,3521.08,1.39
196,115,04,3503.46,937.67,3375.26,1.32
90,165,06,1793.26,898.69,1580.26,1.68
93,135,06,1347.24,669.86,1214.69,1.57
96,105,06,1129.78,531.19,1030.08,1.53
94,125,06,1271.07,640.16,1158.98,1.52
91,155,06,947.24,719.68,692.0,2.39
95,115,06,2376.21,1144.3,2163.66,1.51
92,145,06,3076.24,1047.73,2884.01,1.49
148,1,05,3928.82,765.46,3857.98,1.21
91,14,04,2373.64,809.18,2252.65,1.38
90,24,04,2978.24,1017.91,2810.77,1.41
33,4,05,2585.3,605.36,2517.34,1.26
9,184,05,3936.53,1416.37,3700.2,1.42
8,194,05,2674.58,1095.98,2478.48,1.47
18,94,05,2707.91,667.48,2631.0,1.27
19,84,05,3069.84,765.14,2984.06,1.27
96,148,05,1399.32,553.33,1303.4,1.46
91,198,05,3051.42,1051.44,2873.91,1.42
93,178,05,1396.78,541.45,1305.35,1.44
17,189,05,4128.06,1096.9,3983.28,1.31
18,179,05,2977.88,955.27,2833.6,1.37
97,9,04,3446.23,1007.78,3283.59,1.39
59,195,06,2858.22,1117.07,2690.02,1.4
95,158,05,1835.21,762.59,1683.67,1.53
38,40,04,1244.64,404.51,1188.32,1.35
33,90,04,3613.73,893.38,3506.01,1.28
39,30,04,1372.88,513.94,1286.9,1.43
94,168,05,3659.89,1286.14,3460.14,1.4
34,80,04,3644.41,886.75,3532.43,1.29
37,50,04,1806.28,552.72,1737.75,1.31
99,118,05,2365.85,662.96,2277.63,1.32
30,37,04,1491.88,605.61,1389.73,1.45
32,17,04,1859.7,479.21,1800.27,1.29
31,27,04,1265.77,494.67,1181.19,1.44
97,138,05,1486.77,585.02,1375.35,1.5
98,128,05,420.65,311.77,351.8,1.79
7,13,04,2119.09,723.6,2009.53,1.38
3,53,04,1314.73,496.52,1230.48,1.44
6,23,04,5486.57,1623.27,5255.29,1.35
173,46,06,4225.16,1315.47,4033.55,1.36
4,43,04,2822.94,959.9,2662.98,1.41
30,101,06,2892.64,1006.24,2742.92,1.38
92,188,05,2902.3,1222.23,2700.7,1.45
1,73,04,2198.37,678.57,2102.83,1.34
172,56,06,3832.26,1769.07,3386.62,1.69
171,66,06,3468.87,1247.2,3231.06,1.48
42,97,05,1506.94,413.51,1456.32,1.29
44,77,05,3305.22,889.49,3186.67,1.31
49,27,05,901.91,395.22,832.62,1.48
45,67,05,1029.42,484.68,944.34,1.49
175,26,06,4055.78,1357.25,3825.61,1.42
46,57,05,1320.57,562.74,1254.76,1.34
137,81,05,2230.5,788.63,2100.66,1.42
129,144,06,1176.49,828.28,1043.96,1.56
136,91,05,2342.87,754.97,2222.12,1.4
43,87,05,2407.13,680.92,2331.9,1.27
139,61,05,2543.84,1004.34,2365.84,1.46
100,42,06,1472.12,716.54,1345.31,1.52
128,154,06,1763.14,668.74,1643.97,1.46
101,32,06,2379.75,1057.97,2170.76,1.55
138,71,05,2811.95,879.74,2680.03,1.37
