Name,ID,Vicinity,latitude,longitude,Rating,Url
Alliance University City Campus 2,ChIJi9eYdWUWrjsRuuq57bUH0b8,"15/1, Cubbon Rd, Dollar Scheme Colony, 1st Stage, Sampangi Rama Nagar, Bengaluru",12.9169236,77.6193869,4.1,https://www.google.com/maps/place/?q=place_id:ChIJi9eYdWUWrjsRuuq57bUH0b8
Chanakya University - Project Office,ChIJw709jLADrjsR5whbvoMXM6I,"6Q94+X2, Muddenahalli",13.2199186,77.7550761,5,https://www.google.com/maps/place/?q=place_id:ChIJw709jLADrjsR5whbvoMXM6I
SRIVIDYA INTERNATIONAL UNIVERSITY FOR VEDIC SCIENCE,ChIJMfMwJDg-rjsRhpsEnkR-Y0I,"No. 12, First Floor, 2nd Main, Dattatreyanagar, Banashankari 3rd Stage, Hosakerehalli, Bengaluru",12.9311459,77.5408867,5,https://www.google.com/maps/place/?q=place_id:ChIJMfMwJDg-rjsRhpsEnkR-Y0I
The Oxford Pre University College,ChIJ19pJcLFqrjsRhh_LCQMnt04,"No.40, Ramaiah Garden, JP Nagar Phase 6, Bengaluru",12.8985028,77.584124,3.7,https://www.google.com/maps/place/?q=place_id:ChIJ19pJcLFqrjsRhh_LCQMnt04
St Aloysius International University,ChIJ3YWSQzAWrjsRo3wWt7F0hZc,"907, 11th Cross Rd, Vyalikaval, Kodandarampura, Malleswaram, Bengaluru",13.0019896,77.5753027,4.6,https://www.google.com/maps/place/?q=place_id:ChIJ3YWSQzAWrjsRo3wWt7F0hZc
ICFAI UNIVERSITY,ChIJc5HHNCIWrjsRXbMNg7SF0Vs,"#547,F-01, 1st Floor, Premier Court, Opp to Mother Hood Hospital, Chinmaya Mission Hospital Rd, above City Gift Center, Indiranagar, Bengaluru",12.9913298,77.5688413,0,https://www.google.com/maps/place/?q=place_id:ChIJc5HHNCIWrjsRXbMNg7SF0Vs
Jain (Deemed-to-be University),ChIJpeBvzZcVrjsR7xpSDsF_CTY,"44/4, District Fund Road, behind Big Bazaar, Jayanagara 9th Block, Bengaluru",12.9181269,77.5918946,4,https://www.google.com/maps/place/?q=place_id:ChIJpeBvzZcVrjsR7xpSDsF_CTY
"JAIN (Deemed-to-be-university), Faculty of Engineering and Technology",ChIJR09pOadbrjsRdds58JLdS0I,"45th km, NH - 209 Kanakapura Road Jakkasandra, Post, Bengaluru",12.6421763,77.4399964,3.8,https://www.google.com/maps/place/?q=place_id:ChIJR09pOadbrjsRdds58JLdS0I
Jain University,ChIJwSjUyRQVrjsR2denpsqIz-M,"6th Phase, 319, 25th Main Rd, KR Layout, JP Nagar Phase 6, J. P. Nagar, Bengaluru",12.9031504,77.5851567,4.1,https://www.google.com/maps/place/?q=place_id:ChIJwSjUyRQVrjsR2denpsqIz-M
Maharishi Markandeshwar University. Bangalore Corporate office,ChIJEYGEoI8XrjsRM7Vv8u90Bmk,"2JPH+4WJ, 5th Block, Telecom Layout, HBR Layout, Bengaluru",13.0353255,77.6297503,0,https://www.google.com/maps/place/?q=place_id:ChIJEYGEoI8XrjsRM7Vv8u90Bmk
St Hopkins College | Bangalore University | Executive MBA,ChIJe91oTB0VrjsRMRGwx2-PvDY,"53 Subbanna Garden , Bannerghatta Road, Kempanna Cross, Adugodi, Bengaluru",12.9511155,77.6044594,2.8,https://www.google.com/maps/place/?q=place_id:ChIJe91oTB0VrjsRMRGwx2-PvDY
PES University Main Gate,ChIJ3VGNqG0_rjsRDADKTAFFqS8,"34, 6th Cross Rd, Dwaraka Nagar, Banashankari, Bengaluru",12.9351922,77.5363278,4.1,https://www.google.com/maps/place/?q=place_id:ChIJ3VGNqG0_rjsRDADKTAFFqS8
University MBA,ChIJp-UOXg8WrjsRRUyCAHZ_Do4,"No. 27, Thulasi Thotam,, Park Road, Balepete, Chickpet, opp. Sreenivasa Hospital, Bengaluru",12.9736528,77.5740629,3.3,https://www.google.com/maps/place/?q=place_id:ChIJp-UOXg8WrjsRRUyCAHZ_Do4
Sri Jagadguru Panditharadya Pre University College,ChIJf9p2azYZrjsRLmHuEw4lz54,"4JVH+5JQ, Hunasamaranahalli, Bengaluru",13.1429558,77.6291024,3,https://www.google.com/maps/place/?q=place_id:ChIJf9p2azYZrjsRLmHuEw4lz54
SARDAR VALLABHABHAI PATEL PRE-UNIVERSITY COLLEGE,ChIJ98uEQyBzrjsRYeprOzVpN14,"VQ6M+C9H, Sarjapura, Bengaluru",12.8610672,77.7834858,3.8,https://www.google.com/maps/place/?q=place_id:ChIJ98uEQyBzrjsRYeprOzVpN14
