Name,ID,Vicinity,latitude,longitude,Rating,Url
Onyx Food Court,ChIJ1fzLx3ARrjsRGplrqC6K8s8,"XMPV+9PW, Bagmane World Technology Center, Bengaluru",12.9859825,77.6943379,3.8,https://www.google.com/maps/place/?q=place_id:ChIJ1fzLx3ARrjsRGplrqC6K8s8
Food Court,ChIJjWwhPLEPrjsRI_11nTVV4rM,"XQM8+6R9, Channasandra, Bengaluru",12.9830398,77.7671093,4.3,https://www.google.com/maps/place/?q=place_id:ChIJjWwhPLEPrjsRI_11nTVV4rM
Food Court,ChIJtSEL5GM9rjsRHZ6nROrY0w8,"387, 57th Cross Rd, 1st Block, 3rd Block, Rajajinagar, Bengaluru",12.9855962,77.5544081,5,https://www.google.com/maps/place/?q=place_id:ChIJtSEL5GM9rjsRHZ6nROrY0w8
Pritech Park Food Court,ChIJczArjQsTrjsR2GbrAg1YlzI,"WMCJ+HF2, Pritech Rd, Adarsh Palm Retreat, Bellandur, Bengaluru",12.9211868,77.6811331,3.9,https://www.google.com/maps/place/?q=place_id:ChIJczArjQsTrjsR2GbrAg1YlzI
Foods Court: A Multi Brand Cafe,ChIJg10whFQTrjsR65lHdzhesnA,"BBMP East, foods@court No 161/1, basement shop sathvik tower, Basavanagar Main Rd, Ramaiahreddy Colony, mahadevapura, Bengaluru",12.9701068,77.6822189,4.5,https://www.google.com/maps/place/?q=place_id:ChIJg10whFQTrjsR65lHdzhesnA
global mall food court,ChIJb1iBCLIXrjsRLrSfd680pxM,"XHJ7+C8M, Gopalapura, Binnipete, Bengaluru",12.981098,77.5632855,4,https://www.google.com/maps/place/?q=place_id:ChIJb1iBCLIXrjsRLrSfd680pxM
"Terminal Food Court, Infosys Limited",ChIJ-Wdd95BsrjsRT8uSc5o2qBM,"RMX8+QVH, Infosys Avenue, Electronics City Phase 1, Electronic City, Bengaluru",12.849448,77.6672279,4.2,https://www.google.com/maps/place/?q=place_id:ChIJ-Wdd95BsrjsRT8uSc5o2qBM
Sudarshan food court,ChIJkwR0JqYXrjsRTD3DsL6CK48,"7th cross, 32, post, Hanumanthappa Layout, RT Nagar, Bengaluru",13.0319541,77.6060439,3.3,https://www.google.com/maps/place/?q=place_id:ChIJkwR0JqYXrjsRTD3DsL6CK48
HOT BITE FOODCOURT,ChIJHXutws09rjsR5qwq5mZ6c54,"Shed no 3 near basaveshwara satellite bus stop Peenya plantation, Jalahalli West, Bengaluru",13.0449808,77.5253028,4,https://www.google.com/maps/place/?q=place_id:ChIJHXutws09rjsR5qwq5mZ6c54
Lotus Foodcourt - Shell 1,ChIJw1RNW5BsrjsR1Xcjub1oszs,"RMX8+CQ5, c/o, Infosys Avenue, Lotus Path, Electronics City Phase 1, Electronic City, Bengaluru",12.8485066,77.6669797,4,https://www.google.com/maps/place/?q=place_id:ChIJw1RNW5BsrjsR1Xcjub1oszs
